"houjin_bangou","code","name","name_full","url"
"9080101006434","86066","Z会","株式会社Ｚ会","https://www.zkai.co.jp/books/"
"9080101006434","86531","Z会","株式会社Ｚ会","https://www.zkai.co.jp/books/"
"9011001026058","89680","代々木ライブラリー","株式会社代々木ライブラリー","http://www.yozemi.ac.jp/books/"
"9011001026058","86346","代々木ライブラリー","株式会社代々木ライブラリー","http://www.yozemi.ac.jp/books/"
"7011101022421","89829","ワニマガジン社","株式会社ワニマガジン社","https://www.wani.com/"
"7011101022421","86269","ワニマガジン社","株式会社ワニマガジン社","https://www.wani.com/"
"6013301028166","87460","建築資料研究社","株式会社建築資料研究社","https://www.ksknet.co.jp"
"6013301028166","86358","建築資料研究社","株式会社建築資料研究社","https://www.ksknet.co.jp"
"4011101062619","907072","きずな出版","株式会社きずな出版","https://www.kizuna-pub.jp"
"4011101062619","86663","きずな出版","株式会社きずな出版","https://www.kizuna-pub.jp"
"3011001100140","9901748","TOブックス","株式会社TOブックス","http://www.tobooks.jp"
"3011001100140","904376","TOブックス","株式会社TOブックス","http://www.tobooks.jp"
"3011001100140","86472","TOブックス","株式会社TOブックス","http://www.tobooks.jp"
"3011001100140","86699","TOブックス","株式会社TOブックス","http://www.tobooks.jp"
"2011401010428","86134","フロンティアワークス","株式会社フロンティアワークス","http://www.fwinc.co.jp"
"2011401010428","86657","フロンティアワークス","株式会社フロンティアワークス","http://www.fwinc.co.jp"
"7010001034337","924566","東京ニュース通信社","株式会社東京ニユース通信社","https://tokyonews.co.jp"
"7010001034337","86336","東京ニュース通信社","株式会社東京ニユース通信社","https://tokyonews.co.jp"
"7010001034337","86701","東京ニュース通信社","株式会社東京ニユース通信社","https://tokyonews.co.jp"
"9180002083117","901887","一粒書房","有限会社一粒社","https://www.syobou.com"
"9180002083117","86431","一粒書房","有限会社一粒社","https://www.syobou.com"
"9180002083117","86743","一粒書房","有限会社一粒社","https://www.syobou.com"
"5011001058146","900527","スクウェア・エニックス","株式会社スクウェア・エニックス","https://www.jp.square-enix.com"
"5011001058146","87025","スクウェア・エニックス","株式会社スクウェア・エニックス","https://www.jp.square-enix.com"
"5011001058146","7575","スクウェア・エニックス","株式会社スクウェア・エニックス","https://www.jp.square-enix.com"
"9013301027628","87734","コアマガジン","株式会社コアマガジン","https://cmz.jp/"
"9013301027628","86252","コアマガジン","株式会社コアマガジン","https://cmz.jp/"
"9013301027628","86436","コアマガジン","株式会社コアマガジン","https://cmz.jp/"
"9013301027628","86653","コアマガジン","株式会社コアマガジン","https://cmz.jp/"
"3011101075621","86675","フレックスコミックス","フレックスコミックス株式会社","https://flex-comix.jp"
"3130001016839","76150","学芸出版社","株式会社学芸出版社","http://www.gakugei-pub.jp"
"5010001173038","908757","Jパブリッシング","株式会社Jパブリッシング","https://www.j-publishing.co.jp"
"5010001173038","86669","Jパブリッシング","株式会社Jパブリッシング","https://www.j-publishing.co.jp"
"6011101010889","915512","静山社","株式会社静山社","https://www.sayzansha.com"
"6011101010889","86389","静山社","株式会社静山社","https://www.sayzansha.com"
"8010001142584","944024","丸善プラネット","丸善プラネット株式会社","https://maruzenplanet.hondana.jp"
"8010001142584","901689","丸善プラネット","丸善プラネット株式会社","https://maruzenplanet.hondana.jp"
"8010001142584","86345","丸善プラネット","丸善プラネット株式会社","https://maruzenplanet.hondana.jp"
"3010501005551","915261","神宮館","株式会社神宮館","https://jingukan.co.jp"
"3010501005551","86076","神宮館","株式会社神宮館","https://jingukan.co.jp"
"3010501005551","86771","神宮館","株式会社神宮館","https://jingukan.co.jp"
"6010401060297","931450","日経ナショナル ジオグラフィック社","株式会社日経ナショナルジオグラフィック","https://natgeo.nikkeibp.co.jp"
"6010401060297","86313","日経ナショナル ジオグラフィック社","株式会社日経ナショナルジオグラフィック","https://natgeo.nikkeibp.co.jp"
"8010001023405","925064","DU BOOKS","株式会社ディスクユニオン","https://diskunion.net/dubooks/"
"8010001023405","907583","DU BOOKS","株式会社ディスクユニオン","https://diskunion.net/dubooks/"
"8010001023405","86647","DU BOOKS","株式会社ディスクユニオン","https://diskunion.net/dubooks/"
"2180001059818","902218","ブイツーソリューション","株式会社ブイツーソリューション","http://www.v2-solution.com"
"2180001059818","86476","ブイツーソリューション","株式会社ブイツーソリューション","http://www.v2-solution.com"
"2180001059818","86741","ブイツーソリューション","株式会社ブイツーソリューション","http://www.v2-solution.com"
"3013201016819","903199","ジーウォーク","株式会社ジーウォーク","http://gwalk.sakura.ne.jp"
"3013201016819","86297","ジーウォーク","株式会社ジーウォーク","http://gwalk.sakura.ne.jp"
"3013201016819","86717","ジーウォーク","株式会社ジーウォーク","http://gwalk.sakura.ne.jp"
"3010401078474","916225","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"3010401078474","88383","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"3010401078474","86084","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"3010401078474","8112","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"3010401078474","8148","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"3010401078474","8236","ジーオーティー","株式会社ジーオーティー","https://comic.gotbb.jp"
"4011101052396","86123","ブライト出版","株式会社ブライト出版","http://www.brite.co.jp"
"4120905003164","87259","大阪大学出版会","一般財団法人大阪大学後援会","https://www.osaka-up.or.jp"
"2010001203672","910206","白秋社","株式会社白秋社","https://www.hakusyusya.co.jp"
"3011101096725","910759","看護の科学新社","株式会社看護の科学新社","https://kangonokagaku.co.jp"
NA,"910723","琥珀書房",NA,"https://kohakubooks.com"
"2010001002570","87555","公人の友社","株式会社公人の友社","http://koujinnotomo.com"
"1010001073638","901510","トランスビュー","株式会社トランスビュー","http://www.transview.co.jp"
"1010001073638","7987","トランスビュー","株式会社トランスビュー","http://www.transview.co.jp"
"9011003004623","907053","タバブックス","合同会社タバブックス","http://tababooks.com"
"5011001049806","905349","ソル・メディア","株式会社ソル・メディア","https://solmedia.jp"
"9010001199789","910012","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"9010001199789","910266","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"9010001199789","910442","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"9010001199789","910593","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"9010001199789","910745","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"9010001199789","86774","ニコモ","株式会社ニコモ","http://www.nicomo.co.jp"
"8013301022472","906768","ジャムハウス","株式会社ジャムハウス","https://www.jam-house.co.jp"
"8013301022472","910680","ジャムハウス","株式会社ジャムハウス","https://www.jam-house.co.jp"
"9011301019496","907422","スタディカンパニー","株式会社スタディカンパニー","http://studycompany.jp"
"2011001061103","925112","トランスワールドジャパン","トランスワールドジャパン株式会社","https://transworldjapan.co.jp"
"2011001061103","86256","トランスワールドジャパン","トランスワールドジャパン株式会社","https://transworldjapan.co.jp"
"6010001077345","901841","ジー・ビー","株式会社ジー・ビー","https://www.gbnet.co.jp"
"6010001077345","906993","ジー・ビー","株式会社ジー・ビー","https://www.gbnet.co.jp"
"6010001077345","910428","ジー・ビー","株式会社ジー・ビー","https://www.gbnet.co.jp"
"6011101030227","901431","プログレス","株式会社プログレス","http://www.progres-net.co.jp"
"6011101030227","905366","プログレス","株式会社プログレス","http://www.progres-net.co.jp"
"6011101030227","910288","プログレス","株式会社プログレス","http://www.progres-net.co.jp"
"4100002026038","903814","プレアデス出版","有限会社プレアデス出版","http://www.pleiades-publishing.co.jp"
"4100002026038","910612","プレアデス出版","有限会社プレアデス出版","http://www.pleiades-publishing.co.jp"
"8010001099172","910130","サード・ライン・ネクスト","株式会社サード・ライン・ネクスト","https://www.thirdlinenext.co.jp"
"8010001145315","907542","ロクリン社","株式会社ロクリン社","https://www.rokurin.jp"
"8010001145315","86761","ロクリン社","株式会社ロクリン社","https://www.rokurin.jp"
"3010901019993","910889","ルラ ジャパン","株式会社ルラジャパン","https://lulamag.jp"
"8150001017087","9909782","ループ舎","株式会社loop&loop","https://loopsha.jp"
"1010001060207","89775","ライフサイエンス出版","ライフサイエンス出版株式会社","https://lifescience.co.jp"
"8140001103441","909044","ライツ社","株式会社ライツ社","https://wrl.co.jp"
NA,"89717","ヨシモトブックス",NA,"https://books.yoshimoto.co.jp"
"5010001022517","88458","体育とスポーツ出版社","株式会社体育とスポーツ出版社","https://www.taiiku-sports.co.jp"
"7010901045557","9911368","ユニコ舎","株式会社ユニコ舎","https://unico.press"
NA,"910500","仙波書房",NA,"https://www.semba-shobo.com"
"7120001063473","87435","京阪神エルマガジン社","株式会社京阪神エルマガジン社","https://www.lmagazine.jp"
"4011001043900","947648","リトルモア","株式会社リトル・モア","http://www.littlemore.co.jp"
"4011001043900","89815","リトルモア","株式会社リトル・モア","http://www.littlemore.co.jp"
"5011401017271","907909","メディフレックス","株式会社メディフレックス","https://mediflex.theshop.jp"
NA,"89416","本願寺出版社",NA,"https://hongwanji-shuppan.com"
NA,"86696","本願寺出版社",NA,"https://hongwanji-shuppan.com"
"2011205001672","88569","東京子ども図書館","公益財団法人東京子ども図書館","https://www.tcl.or.jp"
"3010401040855","944061","メディック メディア","株式会社メディックメディア","https://medicmedia.com"
"3010401040855","89632","メディック メディア","株式会社メディックメディア","https://medicmedia.com"
"4010001080689","89293","保険毎日新聞社","株式会社保険毎日新聞社","https://www.homai.co.jp"
"9010001135199","904414","光明思想社","株式会社光明思想社","https://komyoushisousha.co.jp"
"9010001135199","86700","光明思想社","株式会社光明思想社","https://komyoushisousha.co.jp"
"5010501009658","930678","内外出版社","株式会社内外出版社","https://naigai-p.co.jp"
"5010501009658","86257","内外出版社","株式会社内外出版社","https://naigai-p.co.jp"
"3011101014034","924725","冬青社","株式会社冬青社","http://www.tosei-sha.jp"
"3011101014034","88773","冬青社","株式会社冬青社","http://www.tosei-sha.jp"
"5140001038112","907108","出版ワークス","株式会社出版ワークス","https://spn-works.com"
"5140001038112","910815","出版ワークス","株式会社出版ワークス","https://spn-works.com"
"3010001135122","88293","出版芸術社","株式会社出版芸術社","http://www.spng.jp"
"3430002042705","9903817","Dybooks","有限会社エアーダイブ","http://www.dybooks.jp"
"3430002042705","907436","Dybooks","有限会社エアーダイブ","http://www.dybooks.jp"
"5011001048353","909852","blueprint","株式会社blueprint","https://blueprint.co.jp"
"9011101031503","904773","0学出版","株式会社0学出版","https://www.zerogaku.co.jp"
"4011101047520","909926","303 BOOKS","303Books株式会社","https://303books.jp"
"6010401064777","903413","サイエンス&テクノロジー","サイエンス&テクノロジー株式会社","https://www.science-t.com"
"6010401064777","86428","サイエンス&テクノロジー","サイエンス&テクノロジー株式会社","https://www.science-t.com"
"4290001078169","909735","行舟文化","株式会社行舟文化","https://www.gyoshu.co.jp"
"2360002003896","938923","ボーダーインク","有限会社ボーダーインク","https://borderink.com"
"2360002003896","89982","ボーダーインク","有限会社ボーダーインク","https://borderink.com"
"8013305002974","910874","サンロータス研究所","一般社団法人サンロータス研究所","https://www.sun-lotusu-ri.net"
"9012403003462","909753","ヘウレーカ","合同会社ヘウレーカ","https://www.heureka-books.com"
"4011101068450","909025","行知学園","行知学園株式会社","http://coach-ac.co.jp"
"7013301047405","910616","鴨ブックス","株式会社鴨ブックス","https://kamo-books.com"
"5010401035036","938918","ポニーキャニオン","株式会社ポニーキャニオン","https://www.ponycanyon.co.jp"
"5010401035036","901637","ポニーキャニオン","株式会社ポニーキャニオン","https://www.ponycanyon.co.jp"
"5010401035036","86529","ポニーキャニオン","株式会社ポニーキャニオン","https://www.ponycanyon.co.jp"
"3011001054155","904209","サイゾー","株式会社サイゾー","https://www.cyzo.com"
"3011001054155","86625","サイゾー","株式会社サイゾー","https://www.cyzo.com"
"3011001054155","88022","東洋書店新社","株式会社サイゾー","https://toyoshoten.com"
NA,"925191","東洋出版","東洋出版株式会社","https://www.toyo-shuppan.com"
"5011101013926","924523","東海教育研究所","株式会社東海教育研究所","https://www.tokaiedu.co.jp"
"8130001014706","87984","松籟社","株式会社松籟社","http://www.shoraisha.com/main/company/index.html"
"1020001049728","9980786","株式会社VM","株式会社VM","https://vitamama.jp"
"1020001049728","901711","株式会社VM","株式会社VM","https://vitamama.jp"
"5010701040256","925112","株式会社アストワ","株式会社アストワ","https://astowa.com"
"5010701040256","86256","株式会社アストワ","株式会社アストワ","https://astowa.com"
"3011101024025","910137","マーキー・インコーポレイティド","マーキー・インコーポレイティド株式会社","http://www.marquee.co.jp"
"3010001145773","901526","株式会社エンタテインメントビジネス総合研究所","株式会社エンタテインメントビジネス総合研究所","https://www.eb-i.jp"
"2080002005343","9905910","マイルスタッフ","有限会社マイルスタッフ","http://milestaff.co.jp"
"3011101041334","86263","リブレ","株式会社リブレ","https://libre-inc.co.jp"
"3011101041334","7997","リブレ","株式会社リブレ","https://libre-inc.co.jp"
"9010001008421","924740","リックテレコム","株式会社リックテレコム","https://www.ric.co.jp"
"9010001008421","89797","リックテレコム","株式会社リックテレコム","https://www.ric.co.jp"
"9010001008421","86594","リックテレコム","株式会社リックテレコム","https://www.ric.co.jp"
NA,"909298","ライトワーカー","株式会社ライトワーカー","https://lightworker.co.jp"
"6040005014390","89639","モラロジー道徳教育財団 出版部","公益財団法人モラロジー道徳教育財団","https://www.moralogy.jp"
"6011401015811","904759","メトロポリタンプレス","株式会社メトロポリタンプレス","https://metpress.co.jp"
"6011401015811","907870","メトロポリタンプレス","株式会社メトロポリタンプレス","https://metpress.co.jp"
"6011401015811","909908","メトロポリタンプレス","株式会社メトロポリタンプレス","https://metpress.co.jp"
"8013201012697","903908","ミシマ社","株式会社ミシマ社","https://mishimasha.com"
"8013201012697","909394","ミシマ社","株式会社ミシマ社","https://mishimasha.com"
"1011101007948","914970","ガイアブックス","株式会社ガイアブックス","https://www.gaiajapan.co.jp"
"1011101007948","88282","ガイアブックス","株式会社ガイアブックス","https://www.gaiajapan.co.jp"
"1011101007948","86654","ガイアブックス","株式会社ガイアブックス","https://www.gaiajapan.co.jp"
"9011101034118","900808","オレンジページ","株式会社オレンジページ","https://www.orangepage.net"
"9011101034118","87303","オレンジページ","株式会社オレンジページ","https://www.orangepage.net"
"9011101034118","86593","オレンジページ","株式会社オレンジページ","https://www.orangepage.net"
"2011001003385","87140","エーディーエー・エディタ・トーキョー","株式会社エーデイーエー・エデイタ・トーキヨー","https://www.ga-ada.co.jp"
"6010001011510","900594","ウェッジ","株式会社ウェッジ","https://www.wedge.co.jp"
"6010001011510","86310","ウェッジ","株式会社ウェッジ","https://www.wedge.co.jp"
"9110001004419","89013","西村書店","株式会社西村書店","http://www.nishimurashoten.co.jp/"
"9110001004419","86706","西村書店","株式会社西村書店","http://www.nishimurashoten.co.jp/"
"6010001180974","87376","キネマ旬報社","株式会社キネマ旬報社","https://www.kinejun.com"
"2010001022718","89514","中央公論事業出版","株式会社中央公論事業出版","https://www.chukoji.co.jp"
"2010001022718","88511","中央公論事業出版","株式会社中央公論事業出版","https://www.chukoji.co.jp"
"9010001013082","87122","鳳書院","株式会社鳳書院","https://www.otorisyoin.com"
"2130001021253","916094","青幻舎","株式会社青幻舎","https://www.seigensha.com"
"2130001021253","86152","青幻舎","株式会社青幻舎","https://www.seigensha.com"
"9013201013315","900090","阿部出版","阿部出版株式会社","https://www.abepublishing.co.jp"
"9013201013315","87242","阿部出版","阿部出版株式会社","https://www.abepublishing.co.jp"
"5012401020694","904536","遠見書房","株式会社遠見書房","http://tomishobo.com"
"5012401020694","86616","遠見書房","株式会社遠見書房","http://tomishobo.com"
"4010001003121","9905690","講談社ビーシー","株式会社講談社ビーシー","https://www.kodansha-bc.com"
"2010001016430","907514","講談社エディトリアル","株式会社講談社エディトリアル","https://k-editorial.jp"
"2010001016430","86677","講談社エディトリアル","株式会社講談社エディトリアル","https://k-editorial.jp"
"5011101014387","924671","読書人","株式会社読書人","https://jinnet.dokushojin.com"
"4010001016412","87568","語学春秋社","株式会社語学春秋社","https://www.goshun.com"
"6010001018472","78857885","新曜社","株式会社新曜社","https://www.shin-yo-sha.co.jp"
NA,"908062","HeHe",NA,"http://hehepress.com"
"5030001147741","910929","GLANZ PLANNING","株式会社GLANZ PLANNING","https://www.glanzplanning.com"
"6011101007349","87904","三栄","株式会社三栄","https://shop.san-ei-corp.co.jp"
"6011101007349","7796","三栄","株式会社三栄","https://shop.san-ei-corp.co.jp"
NA,"907846","鼎書房",NA,"http://www.kanae-shobo.com"
NA,"907282","鼎書房",NA,"http://www.kanae-shobo.com"
NA,"9911423","Rashisa出版",NA,"https://www.rashisabook.com"
"2013301027213","9902828","三楽舎プロダクション","株式会社三楽舎プロダクション","https://www.sanrakusha.jp"
"1013301030515","905435","GET研究所","GET研究所株式会社","https://get-ken.jp"
"1013301030515","909257","GET研究所","GET研究所株式会社","https://get-ken.jp"
"1013301030515","910965","GET研究所","GET研究所株式会社","https://get-ken.jp"
"7010001147790","925253","1万年堂出版","株式会社1万年堂出版","https://www.10000nen.com"
"7010001147790","86626","1万年堂出版","株式会社1万年堂出版","https://www.10000nen.com"
"3011001138214","910422","rn press","株式会社rn press","https://rnpress.jp"
"4010001014192","906124","かや書房","株式会社かや書房",NA
"4010001014192","910364","かや書房","株式会社かや書房",NA
"8130001032006","9909004","SCRAP出版","株式会社SCRAP","https://scrapshuppan.com"
"8130001032006","909474","SCRAP出版","株式会社SCRAP","https://scrapshuppan.com"
"4010001003039","88303","三元社","株式会社三元社","http://www.sangensha.co.jp"
"7010701011750","904665","JMA・アソシエイツ","株式会社JMA・アソシエイツ","http://www.step-works.jp"
"7010701011750","908650","JMA・アソシエイツ","株式会社JMA・アソシエイツ","http://www.step-works.jp"
"7010701011750","910175","JMA・アソシエイツ","株式会社JMA・アソシエイツ","http://www.step-works.jp"
NA,"9909979","イシス","イシス出版","http://g-ships.sakura.ne.jp/isis-shuppan/"
"4030002094851","910204","アンドエト","有限会社アンドエト","https://and-eto.com"
"6011102028674","914974","アルゴノート","株式会社アルゴノート","http://www.argo-panzer.com"
"2010901041552","909809","イマジネイション・プラス","株式会社イマジネイション・プラス","https://imaginationpluspress.com"
"8010001011178","900615","インターメディカ","株式会社インターメディカ","http://www.intermedica.co.jp"
"8010001011178","89996","インターメディカ","株式会社インターメディカ","http://www.intermedica.co.jp"
"7010001211852","910432","アルカディア出版","株式会社アルカディア出版","https://arcadia7.jp"
"1030001103153","908154","repicbook","repicbook株式会社","https://repicbook.com"
NA,"910125","アジェンダ・プロジェクト",NA,"https://agenda-project.com"
"7010901022713","904431","MATOI PUBLISHING","株式会社MATOI PUBLISHING","http://www.matoipub.co.jp"
"1290801002603","88706","TOTO出版","TOTO株式会社","https://jp.toto.com/publishing/"
"8180001055142","924814","KTC中央出版","中央出版株式会社","https://www.chuoh.co.jp"
"8180001055142","87758","KTC中央出版","中央出版株式会社","https://www.chuoh.co.jp"
"8010001011533","900528","WAVE出版","株式会社WAVE出版","https://www.wave-publishers.co.jp"
"8010001011533","87290","WAVE出版","株式会社WAVE出版","https://www.wave-publishers.co.jp"
"8010001011533","86621","WAVE出版","株式会社WAVE出版","https://www.wave-publishers.co.jp"
"9011201017162","9909098","アガルート・パブリッシング","株式会社アガルート","https://agaroot.co.jp/publishing/"
"9011201017162","909536","アガルート・パブリッシング","株式会社アガルート","https://agaroot.co.jp/publishing/"
"1260001003909","924400","大学教育出版","株式会社大学教育出版","https://www.kyoiku.co.jp"
"1260001003909","88730","大学教育出版","株式会社大学教育出版","https://www.kyoiku.co.jp"
"1260001003909","86429","大学教育出版","株式会社大学教育出版","https://www.kyoiku.co.jp"
"1260001003909","86692","大学教育出版","株式会社大学教育出版","https://www.kyoiku.co.jp"
"2290001058081","902116","弦書房","株式会社弦書房","https://genshobo.com"
"2290001058081","86329","弦書房","株式会社弦書房","https://genshobo.com"
NA,"910251","献文舎",NA,"https://www.kembunsha.com"
NA,"908480","石井図書製作",NA,"https://www.tosho-seisaku.site"
"4030001011469","907875","知玄舎","株式会社知玄舎","http://chigensya.jp"
"4030001011469","910056","知玄舎","株式会社知玄舎","http://chigensya.jp"
NA,"909385","洪水企画",NA,"http://www.kozui.net"
"6120001065883","915339","清風堂書店","株式会社清風堂書店","http://www.seifudo.co.jp"
"6120001065883","88313","清風堂書店","株式会社清風堂書店","http://www.seifudo.co.jp"
"6120001065883","86709","清風堂書店","株式会社清風堂書店","http://www.seifudo.co.jp"
"1010001021200","915764","総合医学社","株式会社総合医学社","https://www.sogo-igaku.co.jp"
"1010001021200","88378","総合医学社","株式会社総合医学社","https://www.sogo-igaku.co.jp"
"9010101004238","938492","白山書房","株式会社白山書房","https://www.hakusanshobo.co.jp"
"9010101004238","89475","白山書房","株式会社白山書房","https://www.hakusanshobo.co.jp"
NA,"87957","秀英書房","株式会社秀英書房",NA
"6010005018535","88929","日本新聞協会","一般社団法人日本新聞協会","https://www.pressnet.or.jp"
"7050001017775","904774","科学情報出版","科学情報出版株式会社","https://www.it-book.co.jp"
"7050001017775","910558","科学情報出版","科学情報出版株式会社","https://www.it-book.co.jp"
"8010001141355","906738","航思社","株式会社航思社","http://www.koshisha.co.jp"
"3011001144906","910165","英智舎","株式会社英智舎","https://eichisha.co.jp"
"5010001003483","915009","視覚デザイン研究所","株式会社視覚デザイン研究所","https://www.shikaku-d.com"
"5010001003483","88108","視覚デザイン研究所","株式会社視覚デザイン研究所","https://www.shikaku-d.com"
"8011001006077","87402","近代出版","株式会社近代出版","https://www.kindai-s.co.jp"
"8011001006077","86496","近代出版","株式会社近代出版","https://www.kindai-s.co.jp"
"3060001027843","909515","那須里山舎","株式会社那須里山舎","https://nasu-satoyamasya.com"
"6012801010286","908170","詩想社","株式会社詩想社","https://www.shisosha.com"
"7010401065799","903853","青志社","株式会社青志社","http://www.seishisha.co.jp"
"7010401065799","905042","青志社","株式会社青志社","http://www.seishisha.co.jp"
"7010401065799","86590","青志社","株式会社青志社","http://www.seishisha.co.jp"
"8010901007837","924518","電波社","株式会社電波社","https://www.rc-tech.co.jp"
"8010901007837","86490","電波社","株式会社電波社","https://www.rc-tech.co.jp"
"6011301026611","910536","零合舎","ラウンドゼロ株式会社","https://0th.page"
"9021001010837","906367","銀の鈴社","株式会社銀の鈴社","https://www.ginsuzu.com"
"9021001010837","87786","銀の鈴社","株式会社銀の鈴社","https://www.ginsuzu.com"
"9021001010837","86618","銀の鈴社","株式会社銀の鈴社","https://www.ginsuzu.com"
"1140001117935","909095","金木犀舎","株式会社金木犀舎","https://kinmokuseibooks.com"
"8010001067360","921190","桜井書店","株式会社桜井書店","http://www.sakurai-shoten.com"
"8010001067360","905261","桜井書店","株式会社桜井書店","http://www.sakurai-shoten.com"
"8010001067360","910969","桜井書店","株式会社桜井書店","http://www.sakurai-shoten.com"
"5010401109723","9908019","秀麗出版","秀麗出版株式会社","http://cute-books.com"
"5010401109723","910031","秀麗出版","秀麗出版株式会社","http://cute-books.com"
"8010001025772","88866","西田書店","株式会社西田書店","https://nishida-shoten.co.jp"
NA,"907574","追手門学院大学出版会",NA,"https://www.otemon.ac.jp/research/achievement/publication.html"
"1010001023139","907394","ツールボックス","株式会社ツールボックス","https://www.tool-box.co.jp"
"1010001023139","910351","ツールボックス","株式会社ツールボックス","https://www.tool-box.co.jp"
"7010001028280","89308","ブックマン社","株式会社ブツクマン社","https://bookman.co.jp"
"4010001073552","939007","ボーンデジタル","株式会社ボーンデジタル","https://www.borndigital.co.jp"
"4010001073552","86246","ボーンデジタル","株式会社ボーンデジタル","https://www.borndigital.co.jp"
"9010001024897","88708","刀水書房","株式会社刀水書房","http://www.tousuishobou.com"
"1010001085815","910203","亜州リサーチ","亜州リサーチ株式会社","https://ashuresearch.jp"
"9013301012464","89782","労働調査会","株式会社労働調査会","https://www.chosakai.co.jp"
"9013301012464","86319","労働調査会","株式会社労働調査会","https://www.chosakai.co.jp"
NA,"910236","北海学園大学出版会",NA,"https://www.hgu.jp/about/hokkai-gakuen-university-press.html"
"3260001002000","906577","吉備人出版","株式会社吉備人","https://www.kibito.co.jp"
"3260001002000","86069","吉備人出版","株式会社吉備人","https://www.kibito.co.jp"
"2010001079460","902776","学びリンク","学びリンク株式会社","https://manabilink.co.jp"
"2010001079460","908555","学びリンク","学びリンク株式会社","https://manabilink.co.jp"
"9011101057424","909907","名校教育","株式会社名校教育グループ","http://www.mekoedu.jp"
"5030002029468","909084","宅建学院","有限会社宅建学院","https://www.takkengakuin.com"
"1010001148927","924794","食べもの通信社","株式会社食べもの通信社","https://www.tabemonotuushin.co.jp"
NA,"901631","武蔵野美術大学出版局",NA,"https://www.musabi.co.jp"
NA,"86463","武蔵野美術大学出版局",NA,"https://www.musabi.co.jp"
"7010001120624","88177","財経詳報社","株式会社財経詳報社","https://zaik.jp"
NA,"9911149","誠光社",NA,"https://www.seikosha-books.com"
NA,"87354","関西大学出版部",NA,"https://www.kansai-u.ac.jp/Syppan/"
NA,"907654","関西学院大学出版会",NA,"http://www.kgup.jp"
NA,"86283","関西学院大学出版会",NA,"http://www.kgup.jp"
NA,"925085","東北大学出版会",NA,"https://www.tups.jp"
NA,"86163","東北大学出版会",NA,"https://www.tups.jp"
"6010401036792","910920","日本建設情報センター","株式会社日本建設情報センター","https://www.cic-ct.co.jp"
"6010001200369","86703","文友舎","株式会社文友舎","http://www.bunyusha-p.com"
"4011501023591","909658","文学通信","株式会社文学通信","https://bungaku-report.com"
"4011501023591","86766","文学通信","株式会社文学通信","https://bungaku-report.com"
"5180001036822","7782","新日本法規出版","新日本法規出版株式会社","https://www.sn-hoki.co.jp"
"6010001172757","908925","方丈社","株式会社方丈社","https://hojosha.co.jp"
"6010001172757","910818","方丈社","株式会社方丈社","https://hojosha.co.jp"
"6010003023438","908862","日本橋出版","日本橋出版株式会社","https://nihonbashi-pub.co.jp"
"6010003023438","910544","日本橋出版","日本橋出版株式会社","https://nihonbashi-pub.co.jp"
"6010001008572","906113","興陽館","株式会社興陽館","https://koyokan.co.jp"
"6010001008572","87723","興陽館","株式会社興陽館","https://koyokan.co.jp"
"4010501001351","901102","英和出版社","株式会社英和出版社","https://www.eiwa-inc.com"
"4010501001351","89986","英和出版社","株式会社英和出版社","https://www.eiwa-inc.com"
"4010501001351","86545","英和出版社","株式会社英和出版社","https://www.eiwa-inc.com"
"4010501001351","86730","英和出版社","株式会社英和出版社","https://www.eiwa-inc.com"
"6150002002511","9900708","萌書房","有限会社萌書房","http://www3.kcn.ne.jp/~kizasu-s/"
"6150002002511","86065","萌書房","有限会社萌書房","http://www3.kcn.ne.jp/~kizasu-s/"
"7010001031284","8408","薬事日報社","株式会社薬事日報社","https://www.yakuji.co.jp"
"6010001023241","9900730","鉄人社","株式会社鉄人社","https://tetsujinsya.co.jp"
"6010001023241","904676","鉄人社","株式会社鉄人社","https://tetsujinsya.co.jp"
"6010001023241","86537","鉄人社","株式会社鉄人社","https://tetsujinsya.co.jp"
"6010001221588","910803","viviON","株式会社viviON","https://vivion.jp"
"1011101071449","908033","Clover出版","株式会社Clover出版","https://cloverpub.jp"
"1011101071449","86734","Clover出版","株式会社Clover出版","https://cloverpub.jp"
"1011101062480","910177","MUGENUP","株式会社MUGENUP","https://mugenup.com"
"5010001125088","906732","さくら舎","株式会社さくら舎","http://sakurasha.com"
"5010001125088","86581","さくら舎","株式会社さくら舎","http://sakurasha.com"
"6010001016303","87498","高文研","株式会社高文研","https://www.koubunken.co.jp"
"9030001014764","904456","ドリーム・ミュージック・ファクトリー","ドリーム・ミュージック・ファクトリー株式会社","https://d-music.co.jp"
"9030001014764","906976","ドリーム・ミュージック・ファクトリー","ドリーム・ミュージック・ファクトリー株式会社","https://d-music.co.jp"
